Nom,SKU ID,Description Marketing,Image,Fournisseur,Product ID,Plan ID,GUID,Facturation,Engagement,Apps incluses,Apps type,Prix
Microsoft Teams NCE,USCFQ7TTC0QW7C000G,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly903,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000G,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly904,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000G,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly3666,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly905,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly906,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly907,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly908,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly909,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly910,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0MZJF000B,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Monthly822106,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0MZJF0009,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Monthly822107,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0MZJF0009,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Monthly822108,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0MZJF0009,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Monthly822109,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0HL73000W,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Monthly822110,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0HL73000W,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Monthly822111,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000V,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Monthly822112,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000V,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Monthly822113,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000V,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly3667,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0LH0T001C,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Monthly822114,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0LH0V000P,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly814,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0LH0V000P,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly813,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0LH0V000P,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly815,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0RM8K000K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly954,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0RM8K000K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly953,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0RM8K000K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly955,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0RM8K000L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly957,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0RM8K000L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly956,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0RM8K000L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly958,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly811,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly810,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly812,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000Q,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly809,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0PGPL0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly3732,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0PGPL0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly3733,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0PGPL0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly3734,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0LHSK000H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly3726,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0LHSK000H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly3727,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0LHSK000H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly3728,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0QW7C000R,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly3665,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0RM8K000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly3747,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0RM8K000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly3748,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0RM8K000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,monthly3749,,Mensuel,,,,
Microsoft Teams NCE,Microsoft-Teams-Rooms-Std-withou,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Microsoft-Teams-Rooms-Std-wit-n0,,Mensuel,,,,
Microsoft Teams NCE,Microsoft-Teams-Rooms-Std-withou,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Microsoft-Teams-Rooms-Std-wit-n1,,Mensuel,,,,
Microsoft Teams NCE,Microsoft-Teams-Rooms-Std-withou,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Microsoft-Teams-Rooms-Std-wit-n2,,Mensuel,,,,
Microsoft Teams NCE,Microsoft-Teams-Rooms-Pro-wit-n2,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Microsoft-Teams-Rooms-Pro-wit-n3,,Mensuel,,,,
Microsoft Teams NCE,Microsoft-Teams-Phone-Std-for-FL,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Microsoft-Teams-Phone-Std-for-n0,,Annuel,,,,
Microsoft Teams NCE,Microsoft-Teams-Phone-Std-for-FL,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Microsoft-Teams-Phone-Std-for-n1,,Mensuel,,,,
Microsoft Teams NCE,Microsoft-Teams-Phone-Std-for-FL,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Microsoft-Teams-Phone-Std-for-n2,,Mensuel,,,,
Microsoft Teams NCE,USCFQ7TTC0MZJF000H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,CFQ7TTC0MZJF-000H31,,Annuel,,,,
Microsoft Teams NCE,USCFQ7TTC0MZJF000H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,CFQ7TTC0MZJF-000H32,,Mensuel,,,,
Microsoft Teams NCE,Microsoft-Teams-Enterprise---Una,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Microsoft-Teams-Enterprise----n0,,Mensuel,,,,
Microsoft Teams NCE,Microsoft-Teams-Enterprise---Una,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftTeams-isvfrnce,Microsoft-Teams-Enterprise----n1,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0MM8R0002,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n47,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0MM8R0002,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Copilot-for-M365,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0LH1F0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly-n15,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0LH1F0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n40,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0LH1F0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n41,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0Q1710003,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly-n10,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0Q1710003,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n42,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0Q1710003,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0MBMD0006,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly-n102,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0MBMD0006,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n116,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0MBMD0006,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n8,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0MBMD0005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n117,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0MBMD0005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n9,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0MBMD0005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-Plan-n4,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0MBMD0007,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n119,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0MBMD0007,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n11,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0MBMD0007,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly-Plan-n8,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0HVZW000D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly-Plan-n4,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0HVZW000D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n18,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0HVZW000D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-Plan-n7,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0QB3G0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0QB3G0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0QB3G0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n19,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0QB3R0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly-n0,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0QB3R0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n0,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0QB3R0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n20,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0QB4T0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly-n1,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0QB4T0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n4,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0QB4T0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n28,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0RWPR0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly-n2,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0RWPR0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n5,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0RWPR0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n32,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0RN260001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n6,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0RN260001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n38,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0LHXJ0003,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly-n12,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0LHXJ0003,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n12,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0LHXJ0003,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n36,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0N8SS0009,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly-n14,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0N8SS0009,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n39,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0N8SS0009,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n40,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0RV0H0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n41,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0RV0H0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n42,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0HVZW000H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly-n39,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0HVZW000H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n43,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0HVZW000H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n43,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0HVZW000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly-n43,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0HVZW000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n45,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0HVZW000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n44,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0HVZW000K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly-n44,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0HVZW000K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Annual-n46,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0HVZW000K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,Monthly---Annual-Commit-n45,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0J1ZQ0005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,monthly659,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0J1ZQ0005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,monthly660,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0J1ZQ0005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,monthly661,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0J1KP0008,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,monthly665,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0J1KP0008,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,monthly666,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0J1KP0008,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,monthly667,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0J1KP0007,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,monthly668,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0J1KP0007,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,monthly669,,Mensuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0J1KP0007,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,monthly670,,Annuel,,,,
Microsoft 365 NCE Add on,USCFQ7TTC0LHXT000Q,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365NCEaddon-isvfrnce,monthly706,,Mensuel,,,,
